StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,comp_1,comp_2,automation,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-13 13:19:14,2024-11-13 13:22:21,0,23.126.195.42,100,187,1,2024-11-13 13:22:22,R_61XwBZX5UxBp3fC,,,,,42.9923,-87.9932,anonymous,EN,1,65bfc33d79b5cd4ab0ff8a2c,2,5,90,98,10,100,The human driver is more liable because he shouldn't have been looking at his phone. You shouldn't drive distracted even with auto pilot.,1,2,4,6,2,,3,,31,3,,70,,,,Autopilot
2024-11-13 13:19:10,2024-11-13 13:22:24,0,184.61.218.194,100,193,1,2024-11-13 13:22:24,R_7wS3o9ObZI4W4KG,,,,,44.9764,-69.5496,anonymous,EN,1,670988e05d86d2feca7516a5,2,5,42,100,35,94,"The human driver should not be looking at their phone while driving, even with an automated system in place.",2,2,4,4,2,,3,,27,4,,13,,,,Copilot
2024-11-13 13:15:24,2024-11-13 13:22:41,0,45.23.103.174,100,437,1,2024-11-13 13:22:42,R_5x6gkxALlAGtfXj,,,,,35.1063,-89.941,anonymous,EN,1,669d70875bed73f3e2ce81de,2,5,92,27,100,1,Aeon and the company is more liable for the accident it was their responsibility to drive the person safely.,1,2,4,3,2,,6,American indian,44,1,,64,,,,Copilot
2024-11-13 13:16:11,2024-11-13 13:22:54,0,63.196.131.96,100,402,1,2024-11-13 13:22:54,R_6ciMfSn0J42safY,,,,,41.7742,-87.6711,anonymous,EN,1,669945381730f7df542911d5,2,5,76,21,89,11,The company should be liable the human wasn’t driving.,1,1,4,5,2,,1,,58,3,,48,,,,Autopilot
2024-11-13 13:19:36,2024-11-13 13:23:16,0,64.201.232.53,100,219,1,2024-11-13 13:23:17,R_5O9RnoYQtEgMsut,,,,,43.114,-77.5689,anonymous,EN,1,66509a55f4ac0b1e3fa9199c,2,5,80,90,80,80,"I think the human driver is more liable because they should not rely on autopilot entirely for safety. The human needs to avoid unsafe behavior such as checking phone while driving, regardless of if autopilot exists. The autopilot should be considered a backup safety measure but it doesn't mean the human can act recklessly. The company, however, is still liable if the autopilot was supposed to notice the stop sign but didn't, because this means autopilot was faulty / not as advertised.",1,2,4,4,1,,2,,29,3,,70,,,,Autopilot
2024-11-13 13:16:12,2024-11-13 13:23:17,0,67.144.116.58,100,424,1,2024-11-13 13:23:18,R_1OT6TVdJzccJYwt,,,,,41.2408,-80.8431,anonymous,EN,1,5c7afb18de6f7900150c33d2,2,5,8,94,4,92,"Everyone knows that texting and driving is wrong, so the human is almost totally responsible for the accident. But, AEON is probably going to be sued for not putting a driving sensor in their product to turn texting off while it is moving.",1,2,4,2,1,,7,,71,4,,29,,,,Copilot
2024-11-13 13:19:13,2024-11-13 13:23:24,0,74.109.244.54,100,250,1,2024-11-13 13:23:24,R_7RQXraI4okQG4tc,,,,,40.4725,-79.9109,anonymous,EN,1,607d1e0daab618791e96a605,2,5,60,81,60,82,"I think the driver is more liable for the accident because ultimately they are responsible for the car,",1,2,4,3,2,,3,,29,4,,29,,,,Autopilot
2024-11-13 13:19:23,2024-11-13 13:23:33,0,99.73.18.38,100,250,1,2024-11-13 13:23:34,R_6FJP0A85X86lf43,,,,,34.0297,-84.1469,anonymous,EN,1,631615e2e62254d0d63d1ab0,2,5,71,80,70,82,I think the human driver is more responsible because it is not legal to fully use an automated driving car right now. It is an assistant not the full driver.,1,2,4,4,2,,2,,32,5,,70,,,,Copilot
2024-11-13 13:20:12,2024-11-13 13:23:38,0,68.184.49.35,100,205,1,2024-11-13 13:23:38,R_6PjmqBuyZZw6hfA,,,,,34.5891,-86.9909,anonymous,EN,1,55a35906fdf99b244bc18dc2,2,5,47,74,45,71,The humans action is what caused the wreck.,2,3,4,4,1,,3,,27,3,,32,,,,Copilot
2024-11-13 13:19:10,2024-11-13 13:23:38,0,172.59.195.28,100,267,1,2024-11-13 13:23:39,R_7tTrUM4aEZRixot,,,,,32.9616,-96.8107,anonymous,EN,1,65c23bf7904812607642bad6,2,5,100,0,100,30,"Auto pilot was turned on, therefore, I feel that it was a defect in the auto pilot and that means it is the company’s fault for the accident because it was malfunctioned.",1,2,4,6,2,,3,,43,2,,75,,,,Autopilot
2024-11-13 13:21:42,2024-11-13 13:23:40,0,98.239.3.192,100,118,1,2024-11-13 13:23:41,R_69D7eWcBEBicjaV,,,,,32.4143,-90.1185,anonymous,EN,1,604e9ee68314bd949421ccd7,2,5,90,8,88,8,The company had the responsibility to stop at the stop sign,2,2,4,3,2,,3,,25,7,,63,,,,Autopilot
2024-11-13 13:18:06,2024-11-13 13:24:06,0,73.177.153.205,100,359,1,2024-11-13 13:24:06,R_1j9TpUl9g3dZFl2,,,,,37.4612,-77.395,anonymous,EN,1,667f319e72e7512c5b97be4e,2,5,87,70,87,70,"I think that the company is more reliable for the accident than the human driver. This is because the human most likely would not have glanced down quickly if he were not depending on the technology to work properly. ",1,2,4,2,2,,3,,36,1,,5,,,,Copilot
2024-11-13 13:20:05,2024-11-13 13:24:20,0,136.36.227.247,100,254,1,2024-11-13 13:24:20,R_6mkQ4vbLowaOfNP,,,,,40.759,-111.8876,anonymous,EN,1,5e5c9623d3e2d3475fea5cff,2,5,70,49,81,49,Aeon is responsible because their whole company is based on autopilot. The human should be paying attention but the company is responsible.,1,2,4,6,1,,3,,51,4,,75,,,,Autopilot
2024-11-13 13:22:09,2024-11-13 13:25:18,0,107.207.121.145,100,189,1,2024-11-13 13:25:19,R_5iky3tSbzoL8U3F,,,,,38.6664,-90.322,anonymous,EN,1,663a5d661ed4808f1718ca10,2,5,30,90,10,90,"The company cannot guarantee that their technology will work as intended 100% of the time with no human intervention. The driver should be the last safeguard before disaster, and he was not paying attention. ",1,2,4,5,2,,3,,31,4,,30,,,,Autopilot
2024-11-13 13:22:16,2024-11-13 13:25:30,0,72.174.210.43,100,193,1,2024-11-13 13:25:31,R_7OwTnK4xNFCIJbx,,,,,39.0761,-108.5451,anonymous,EN,1,5e5553e6bcdb1e55a43c78f7,2,5,0,100,0,100,The driver is completely responsible for the actions of his car.  Auto pilot is just an untested novelty at this point and will probably never work well enough to be counted on.,1,1,4,5,1,,3,,64,3,,12,,,,Autopilot
2024-11-13 13:20:05,2024-11-13 13:25:53,0,67.165.179.16,100,348,1,2024-11-13 13:25:54,R_3Kr5Hhd56uXIVa5,,,,,41.9025,-87.6726,anonymous,EN,1,671b277a6d04904df5f9503b,2,5,51,60,53,54,"The human is still responsible for paying attention, but it seems that the autopilot also failed to do its job here.",1,2,4,4,1,,3,,33,4,,70,,,,Autopilot
2024-11-13 13:19:44,2024-11-13 13:26:12,0,216.82.43.114,100,388,1,2024-11-13 13:26:12,R_5Vx05UdzI92ZXJD,,,,,42.4709,-92.3347,anonymous,EN,1,6348679323d503de7c19359d,2,5,70,20,60,40,"It's a bit complicated but I think the copilot system is at fault because the reason the person checked their phone with no concern for what was happening on the road was because they were under the pretense that the copilot system is the one driving them. Whether or not the company or the human is liable is questionable because while the company's faulty product is at fault for this incident, the human driver still made the decision to be driven home knowing that the copilot system could fail if the risks were clearly communicated by the company. If the company did not clearly communicate the risk of the copilot system I would say they are 100% at fault. If the risk was clearly communicated I would still skew towards saying the company is liable but I'm not sure if that would hold up legally.",1,2,4,6,1,,3,,20,1,,20,,,,Copilot
2024-11-13 13:22:19,2024-11-13 13:26:12,0,71.236.241.53,100,233,1,2024-11-13 13:26:13,R_1EnnunUXgeUNaUq,,,,,44.9466,-123.0105,anonymous,EN,1,6690e273c7b340e2985bc87e,2,5,66,70,80,70,"All of the above are liable. If there were no autopilot system, the man would be forced to drive himself and not rely on an automation. The man should not be taking his eyes off the road if the vehicle is moving. ",1,2,4,5,2,,3,,33,1,,71,,,,Autopilot
2024-11-13 13:20:49,2024-11-13 13:26:12,0,172.56.67.235,100,323,1,2024-11-13 13:26:13,R_5rJN6jPgTOQeX2k,,,,,33.8231,-84.3258,anonymous,EN,1,66d769acc8af2457ec8c6148,2,5,91,18,90,22,I mean what is the meaning/purpose of autopilot if it's not auto? It's the company fault. Don't call it autopilot if it's not that. Call is driver assistance.,1,2,4,1,2,,1,,52,2,,30,,,,Autopilot
2024-11-13 13:15:29,2024-11-13 13:26:24,0,81.161.7.154,100,655,1,2024-11-13 13:26:25,R_76ihPYUWhaOBINb,,,,,40.7662,-74.0178,anonymous,EN,1,663e111285aae105b45a35db,2,5,83,48,91,49,"Aeon is more liable, the autopilot system should be able to notice traffic and road signs",1,2,4,3,2,,1,,34,4,,39,,,,Autopilot
2024-11-13 13:23:14,2024-11-13 13:26:28,0,96.242.128.36,100,193,1,2024-11-13 13:26:28,R_5s4yP8DyRUUXHeT,,,,,40.7062,-74.5493,anonymous,EN,1,66bbb95169813caae3f912c1,2,5,90,19,91,18,"the driver of the car should be responsible. In this case, it's Aeon or the company who owns Aeon. ",1,2,4,5,2,,3,,48,3,,54,,,,Autopilot
2024-11-13 13:22:17,2024-11-13 13:26:30,0,73.103.81.131,100,253,1,2024-11-13 13:26:31,R_7CEzq6K3hlkleBM,,,,,40.4444,-86.9256,anonymous,EN,1,66688d382c9a68cf4bb7e293,2,5,60,100,59,100,"Aeon the company is slightly responsible because its a co pilot. But when you (the human) is operating the vehicle you are always responsible. ",1,2,4,3,1,,3,,33,4,,80,,,,Copilot
2024-11-13 13:15:25,2024-11-13 13:26:32,0,169.239.205.51,100,666,1,2024-11-13 13:26:32,R_3GHT2LCHMVUFGFH,,,,,37.751,-97.822,anonymous,EN,1,6475f1d696be138189f68303,2,5,86,52,88,51,The autopilot should be able to notice road signs,1,2,4,3,2,,3,,64,5,,35,,,,Copilot
2024-11-13 13:22:15,2024-11-13 13:26:32,0,68.44.118.62,100,257,1,2024-11-13 13:26:33,R_1sR4GuPHY1QQBfz,,,,,39.7042,-86.3994,anonymous,EN,1,667ca2d5d369f3a68a3d3479,2,5,80,20,100,0,"if copilot feature was on, car is definitely responsible as he had his trust in the car ",1,2,4,5,2,,3,,26,3,,75,,,,Copilot
2024-11-13 13:21:59,2024-11-13 13:26:46,0,98.237.37.37,100,287,1,2024-11-13 13:26:47,R_3aODvCsBjmshfPI,,,,,39.7379,-76.7014,anonymous,EN,1,5dd41779cc19203f9df2bbe6,2,5,100,98,90,100,"I'm sure the company has waivers that owners have to sign so they aren't liable. Ultimately, the human will pay the cost as the owner of the stupid AV.",1,2,4,5,2,,3,,60,4,,70,,,,Copilot
2024-11-13 13:21:19,2024-11-13 13:26:52,0,206.251.202.156,100,332,1,2024-11-13 13:26:53,R_66upsQ4Tr7K4RYl,,,,,37.751,-97.822,anonymous,EN,1,67186e82ace4c5b42e628a4f,2,5,51,51,60,51,no matter the issue one must not text and drive,1,1,4,4,1,,1,,24,4,,54,,,,Copilot
2024-11-13 13:19:43,2024-11-13 13:26:53,0,73.186.65.133,100,429,1,2024-11-13 13:26:53,R_142If6lFVa9wtaT,,,,,42.2463,-70.9972,anonymous,EN,1,6655ebe4c1f2c457d88fd706,2,5,100,100,30,70,"The human driver is mostly responsible for the accident because he was the driver of the car.  Even thought the system failed, the human driver should have been paying attention rather than relying entirely on the technology as he had the last clear chance to avoid the accident by manually stopping the car when it was, or reasonably should have been, clear that the system was not going to stop at the stop sign.",1,2,4,6,1,,3,,39,7,,70,,,,Copilot
2024-11-13 13:24:33,2024-11-13 13:27:09,0,141.106.128.44,100,156,1,2024-11-13 13:27:09,R_3k0QLiqSszyZadq,,,,,43.0503,-88.045,anonymous,EN,1,60ff43cfde3f14b5f8d5aa10,2,5,71,100,72,100,"I think the human driver is more liable because I do not think having the copilot is an excuse to not pay attention. ",1,2,4,5,2,,3,,23,4,,46,,,,Copilot
2024-11-13 13:22:06,2024-11-13 13:27:09,0,73.214.57.108,100,302,1,2024-11-13 13:27:10,R_6aWtij2KL1V6qrk,,,,,40.4795,-78.7281,anonymous,EN,1,66969c9921e4f92ad108ed4c,2,5,100,80,100,70,"I believe that the company is more liable for the accident because it is selling a product or service that can lull people into a false sense of security or safety and place them in a backseat per se of responsibility of their vehicle. They rely on the safety of the autopilot and this sets their mind into a state of decreased awareness. Even if they had seen the stop sign, they may have not been able to respond in time to prevent the accident.",1,2,4,3,4,Non-binary,3,,25,3,,70,,,,Autopilot
2024-11-13 13:19:18,2024-11-13 13:27:12,0,72.207.210.37,100,474,1,2024-11-13 13:27:13,R_55WmUgqwjdqlbAa,,,,,30.3608,-91.0917,anonymous,EN,1,62e8c6bf36e531f5cf99e5d8,2,5,62,95,55,95,"Although Aeon created the car that is supposed to be able to drive people, it still should be up to the driver of the car to be responsible for the car that they are in. The driver shouldn't have to their eyes off the road even if the car can drive him. Aeon should be partially responsible since their product seems like it delivered on its features. ",1,2,4,5,1,,1,,31,5,,71,,,,Copilot
2024-11-13 13:24:16,2024-11-13 13:27:12,0,128.173.138.84,100,176,1,2024-11-13 13:27:13,R_1AHgIWOCyiX2jbf,,,,,37.2532,-80.4347,anonymous,EN,1,5c0fa2324324e80001c951c9,2,5,31,87,40,85,I think the human is more liable because they are the ones in the car and can correct an action if the copilot feature doesn't detect something.,1,2,4,2,2,,3,,38,2,,39,,,,Copilot
2024-11-13 13:15:34,2024-11-13 13:27:13,0,169.239.205.27,100,698,1,2024-11-13 13:27:14,R_1d6At0DYEREBUoF,,,,,37.751,-97.822,anonymous,EN,1,652597b2c458a7f8e354c6c3,2,5,92,51,85,51,The company is more liable the autopilot should be able to notice road and traffic signs,1,2,4,3,1,,4,,69,4,,20,,,,Copilot
2024-11-13 13:23:15,2024-11-13 13:27:35,0,99.191.136.146,100,260,1,2024-11-13 13:27:35,R_6rlY3fEsiOMeIgN,,,,,33.8351,-117.8652,anonymous,EN,1,5fdd80af5312ca44ef4988d1,2,5,30,100,50,90,"Utlimately, the copilot program is meant to supplement a human's driving. The human driver is still responsible for whatever happens behind the wheel. It's similar to a teenager learning how to drive with a licensed driver in the passenger seat --- if the student driver crashes the car, the licensed driver is still responsible.",1,2,4,3,2,,2,,32,3,,50,,,,Copilot
2024-11-13 13:18:14,2024-11-13 13:27:37,0,199.47.114.56,100,563,1,2024-11-13 13:27:37,R_3OoXQJTP5sIRl4o,,,,,34.3162,-93.1707,anonymous,EN,1,5c1d01bc2c45d40001473a3d,2,5,50,50,50,50,I think both are liable. What is the point of autopiolet if it drives right through a stop sign if you can't look away even for a moment without an accident. The person in the car should also still be paying better attention and not relying on the autopiolet without keeping an eye out. This is a fine line with innocent lives at risk I feel both parties should be held accountable.,1,1,4,3,2,,3,,51,4,,60,,,,Autopilot
2024-11-13 13:19:59,2024-11-13 13:27:48,0,192.149.90.136,100,468,1,2024-11-13 13:27:49,R_321rqzPMJFCI11L,,,,,27.6776,-97.3651,anonymous,EN,1,5f4fc18ae52c090c077efd1c,2,5,100,0,100,9,"The company is responsible because it is their program. While yes the human should work as a back up, it defeats the purpose of autopilot.",1,2,4,6,2,,4,,23,4,,42,,,,Autopilot
2024-11-13 13:21:44,2024-11-13 13:27:51,0,174.28.56.17,100,367,1,2024-11-13 13:27:52,R_5c1uImsfLkHlTaU,,,,,35.2485,-106.6818,anonymous,EN,1,64e275237a4db6f6038b40f4,2,5,65,90,85,90,"I think they're all responsible. The human owns the car and chooses to operate it, the company has made a mistake or oversight in its product, and the Copilot program did not perform as it should have. I think the human bears the most responsibility because it was his inattention that primarily caused the accident. Had he been paying attention, the software's mistake could have been rectified.",1,2,4,4,2,,3,,49,5,,30,,,,Copilot
2024-11-13 13:25:23,2024-11-13 13:28:00,0,172.59.146.118,100,157,1,2024-11-13 13:28:01,R_6P6rODDJ0JNb4J3,,,,,38.0004,-121.3105,anonymous,EN,1,667d1a4033cc883ce431eda5,2,5,77,85,85,76,"I think they are both liable. I feel a self driving car should be able to spot a stop sign before it should be allowed on the road, or have some kind of safeguards. The human driver should have been paying full attention even though he wasn't driving",1,2,4,4,2,,4,,34,3,,22,,,,Copilot
2024-11-13 13:26:25,2024-11-13 13:28:07,0,68.56.34.155,100,101,1,2024-11-13 13:28:07,R_38YFJLvWGGduglZ,,,,,42.2256,-83.3959,anonymous,EN,1,5a454e5f56ec1100014a2d8f,2,5,76,100,78,100,"Both are, the human should still be paying attention, but the company failed at what its supposed to do. ",1,2,4,4,2,,3,,32,4,,19,,,,Autopilot
2024-11-13 13:25:46,2024-11-13 13:28:07,0,104.181.198.240,100,140,1,2024-11-13 13:28:07,R_6QWEFsh1GHNMhS9,,,,,29.9209,-95.498,anonymous,EN,1,6666531ce12aa31e8ffa3cdd,2,5,43,93,41,95,Ultimately the driver is responsible for safe operation of the vehicle and needs to stay alert to dangers.,2,2,4,2,2,,4,,38,4,,58,,,,Copilot
2024-11-13 13:23:18,2024-11-13 13:28:09,0,98.177.92.105,100,291,1,2024-11-13 13:28:10,R_5QGvlOijq59O3FE,,,,,33.4917,-111.9837,anonymous,EN,1,6678a406ec86d687a654e682,2,5,60,72,67,81,"Ultimately, the human is the one in the vehicle and owns the vehicle and needs to make sure it's driving correctly ",1,2,4,3,2,,3,,43,4,,60,,,,Copilot
2024-11-13 13:23:42,2024-11-13 13:28:12,0,50.125.220.207,100,269,1,2024-11-13 13:28:13,R_3ocja6UFocQvkNR,,,,,48.3643,-122.1403,anonymous,EN,1,6656b11843839297e443e898,2,5,49,50,49,51,"Well, I think when you buy a car that has the ability to help you prevent an accident, they should be somewhat liable, but the person that drives the car is still liable because they are overall the person responsible",2,2,4,4,2,,3,,47,5,,39,,,,Copilot
2024-11-13 13:24:10,2024-11-13 13:28:27,0,98.203.33.185,100,257,1,2024-11-13 13:28:27,R_6jxMosHS0e9iGWy,,,,,26.1783,-80.2734,anonymous,EN,1,61650ba8e42101c561bf7335,2,5,100,100,100,100,Human driver needs to pay attention because he is still the operator of the vehicle. The victim needs to sue the driver. The driver needs to sue the company after.,1,2,4,2,2,,1,,21,1,,20,,,,Autopilot
2024-11-13 13:24:33,2024-11-13 13:28:27,0,173.62.35.129,100,233,1,2024-11-13 13:28:28,R_1NkwZxYsI1cf9Oy,,,,,41.5965,-73.911,anonymous,EN,1,667d75d11aa6b8181dfaead0,2,5,100,80,100,100,I believe they are all at fault but mostly the company itself. The company is responsible for programming these cars and the features they hold.,1,2,4,5,2,,3,,21,1,,50,,,,Copilot
2024-11-13 13:24:40,2024-11-13 13:28:27,0,24.101.44.248,100,227,1,2024-11-13 13:28:28,R_77ZyjXuEPklVBKh,,,,,40.0179,-79.5895,anonymous,EN,1,5c7cc5b7450685001539ef5f,2,5,60,75,70,75,the human should pay attention to the road. the company also needs to make a better product,1,2,4,2,1,,3,,54,3,,60,,,,Autopilot
