"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_4","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label","ad"
"2024-11-19 09:42:23","2024-11-19 09:51:16","0","Anonymized","100","533","1","2024-11-19 09:51:16","R_5jMSWPtwXqFSMZf","","","","","Anonymized","Anonymized","anonymous","EN","1","66a69953e3e5dc31b47f1687","2","5","","2","4","6","60","46","61","64","The are more liable because its safe for everyone to be there","1","1","","1","","23","4","","59","","","","Autopilot","no"
"2024-11-19 09:45:21","2024-11-19 09:51:37","0","Anonymized","100","375","1","2024-11-19 09:51:37","R_18rD7Vx52KrXscx","","","","","Anonymized","Anonymized","anonymous","EN","1","65ff3929d5f659007670f77a","2","5","1","2","4","6","0","100","0","100","Human driver is still the one operating the vehicle. Human's should always pay attention to the road and not rely on automation","1","2","","3","","35","4","","32","","","","Copilot","yes"
"2024-11-19 09:48:15","2024-11-19 09:51:41","0","Anonymized","100","206","1","2024-11-19 09:51:42","R_80P1fPLXHtmQ0ch","","","","","Anonymized","Anonymized","anonymous","EN","1","57864b074d107800016db4db","2","5","1","2","4","6","100","70","100","71","IF the law accepted that it was okay for a fully automated car to be responsible for everything, then it would be fully the fault of Aeon. However, I feel that the law would still insist that the human driver needed to have some responsibility, so I think both would be liable.","1","2","","3","","48","4","","10","","","","Autopilot","yes"
"2024-11-19 09:49:05","2024-11-19 09:52:05","0","Anonymized","100","179","1","2024-11-19 09:52:05","R_6XPizK5iJhfxy49","","","","","Anonymized","Anonymized","anonymous","EN","1","5d4373d64b5bdb0019531ff8","2","5","","2","4","3","21","83","27","83","the human should always be paying some attention and should still have responsibility for anything that happens when they're in the drivers seat.","1","2","","3","","32","3","","21","","","","Copilot","no"
"2024-11-19 09:49:57","2024-11-19 09:52:16","0","Anonymized","100","138","1","2024-11-19 09:52:16","R_6zPrirsB2uS2FGN","","","","","Anonymized","Anonymized","anonymous","EN","1","6101f89f6c68866b1fcb47d0","2","5","1","2","4","2","91","90","91","90","I think they're equally viable because they both failed.","1","4","Nonbinary assigned female at birth","3","","28","4","","64","","","","Copilot","yes"
"2024-11-19 09:48:07","2024-11-19 09:52:22","0","Anonymized","100","255","1","2024-11-19 09:52:23","R_7Kw495VTwqzZusJ","","","","","Anonymized","Anonymized","anonymous","EN","1","6144ab88bba668480bf725af","2","5","1","2","4","6","100","0","100","0","the company is liable because the human does not control the vehicle.","1","1","","2","","35","4","","3","","","","Copilot","yes"
"2024-11-19 09:43:48","2024-11-19 09:52:34","0","Anonymized","100","526","1","2024-11-19 09:52:35","R_6EX1ndVx0zqJUo6","","","","","Anonymized","Anonymized","anonymous","EN","1","62728c148af5805feea46dc8","2","5","","2","4","6","91","95","91","95","The human is liable due to the face he was the one driving, with that being said, the man had the co pilot system switched on, thus meaning the co pilot should be doing just that, being a co pilot, but in this case that was not what was happening. When the system is on the co pilot should have been a backup set of eyes for the human who was not paying attention","1","2","","3","","42","1","","51","","","","Copilot","no"
"2024-11-19 09:48:49","2024-11-19 09:52:48","0","Anonymized","100","239","1","2024-11-19 09:52:49","R_7ndtX3drLLEwt1x","","","","","Anonymized","Anonymized","anonymous","EN","1","66b3790e0df81690b0bca76f","2","5","","2","4","3","70","39","35","63","Aeon is more liable if the accident was due to a system failure, while the human driver is liable if their actions caused the incident","1","1","","3","","32","4","","60","","","","Autopilot","no"
"2024-11-19 09:47:13","2024-11-19 09:52:48","0","Anonymized","100","335","1","2024-11-19 09:52:49","R_5N1Codio5e9uP2F","","","","","Anonymized","Anonymized","anonymous","EN","1","663e4db8b761e95caebf5488","2","5","1","1","4","6","70","100","80","90","I think the human driver is more liable because ultimately they are responsible when they are driving in a vehicle. The machine is only there to help assist.","2","1","","4","","28","4","","15","","","","Copilot","yes"
"2024-11-19 09:49:15","2024-11-19 09:52:56","0","Anonymized","100","220","1","2024-11-19 09:52:56","R_7Ptjd8rkqaqZPza","","","","","Anonymized","Anonymized","anonymous","EN","1","666096aa3e8745239c08f8b1","2","5","","2","4","3","30","100","0","100","Even if the car is automated the driver should still be paying attention. Machines are imperfect. ","1","2","","3","","32","2","","9","","","","Copilot","no"
"2024-11-19 09:47:38","2024-11-19 09:53:04","0","Anonymized","100","326","1","2024-11-19 09:53:05","R_6HMN5fFVOpy6Ro6","","","","","Anonymized","Anonymized","anonymous","EN","1","5fc6d0e5563ad810513c9c7a","2","5","","2","4","5","100","100","100","100","They are both just as liable for the accident. While the human had the driver mode on, that doesn't mean he should have completely stopped paying attention. The company failed to stop for a stop sign, which it should have recognized. This could get people killed.","1","2","","3","","22","3","","12","","","","Copilot","no"
"2024-11-19 09:48:59","2024-11-19 09:53:31","0","Anonymized","100","272","1","2024-11-19 09:53:32","R_5v6XQicD4pCEPrn","","","","","Anonymized","Anonymized","anonymous","EN","1","6633b7d4771413763b8e3916","2","5","1","2","4","5","100","80","100","81","The human is responsible because it put all trust in the automated driving system which failed. ","1","1","","3","","50","5","","20","","","","Copilot","yes"
"2024-11-19 09:41:11","2024-11-19 09:53:49","0","Anonymized","100","757","1","2024-11-19 09:53:49","R_1qCU6b78MVTt2w8","","","","","Anonymized","Anonymized","anonymous","EN","1","665e15696eba582f0b13c7da","2","5","","2","4","4","81","30","80","30","Aeon, the company, is more liable because if you design a car meant to intelligently recognize hazards or signs such a stop, then it is failing in what it was designed to do. ","1","2","","3","","47","4","","20","","","","Autopilot","no"
"2024-11-19 09:51:51","2024-11-19 09:54:12","0","Anonymized","100","140","1","2024-11-19 09:54:13","R_1donILTffp5YvDj","","","","","Anonymized","Anonymized","anonymous","EN","1","60c4a6a9cbf947629ee459ef","2","5","","2","4","6","40","80","65","50","This is a very tough question. Ultimately the responsibility has to be on the human","2","1","","3","","27","1","","25","","","","Autopilot","no"
"2024-11-19 09:50:25","2024-11-19 09:54:28","0","Anonymized","100","243","1","2024-11-19 09:54:28","R_3qaFy8iFWzPoLGD","","","","","Anonymized","Anonymized","anonymous","EN","1","660471517eb2df29a88092c7","2","5","","2","4","6","100","100","100","100","I think both are equally liable.  The human as the driver needs to be completely aware of surroundings.  Aeon liable because they falsely claimed that they can safely autopilot a vehicle where they clearly can not.  ","1","2","","3","","49","4","","0","","","","Autopilot","no"
"2024-11-19 09:46:52","2024-11-19 09:54:39","0","Anonymized","100","467","1","2024-11-19 09:54:40","R_1PZU1NM5k2dZEUW","","","","","Anonymized","Anonymized","anonymous","EN","1","6687f3b2310262f203dfaa19","2","5","1","2","4","6","90","20","75","30","The company is liable as it touts success and reliability, easing drivers into a feeling of trust and security.","1","2","","3","","38","1","","20","","","","Autopilot","yes"
"2024-11-19 09:51:41","2024-11-19 09:54:45","0","Anonymized","100","183","1","2024-11-19 09:54:45","R_7zdwQWsP9PbMWSf","","","","","Anonymized","Anonymized","anonymous","EN","1","63f78bbc455f0d82027e1844","2","5","","2","4","4","75","55","60","80","Liability, I think would lie with the person at the wheel of the car at the time of the accident, although I don't think Aeon is fully innocent as their software had an error which caused the issue. ","1","1","","4","","22","3","","30","","","","Copilot","no"
"2024-11-19 09:51:19","2024-11-19 09:54:58","0","Anonymized","100","218","1","2024-11-19 09:54:58","R_7j23DyTtQwgkTym","","","","","Anonymized","Anonymized","anonymous","EN","1","5f47f20025bc3c12380a5cf4","2","5","1","2","4","6","77","67","74","65","Aeon is claiming that their system is WAY safer than a human. If the system is that much safer then it should account for the human error here.","2","1","","3","","37","7","","10","","","","Copilot","yes"
"2024-11-19 09:51:23","2024-11-19 09:55:16","0","Anonymized","100","232","1","2024-11-19 09:55:16","R_5A68O53iZDNODNT","","","","","Anonymized","Anonymized","anonymous","EN","1","66651b5ad2d22fc136b22dcd","2","5","","2","4","4","86","51","92","51","The company is because this is their system, which in result put danger on the road and to others.","2","1","","4","","22","3","","63","","","","Autopilot","no"
"2024-11-19 09:49:03","2024-11-19 09:56:05","0","Anonymized","100","421","1","2024-11-19 09:56:05","R_7DSB9cwG2cJH2RX","","","","","Anonymized","Anonymized","anonymous","EN","1","6663c90b72795c7b7b9b6e0c","2","5","1","2","4","4","62","80","50","69","I think that both parties are equally liable for the accident, as neither the human or autopilot realized.","2","1","","4","","22","1","","66","","","","Autopilot","yes"
"2024-11-19 09:53:28","2024-11-19 09:56:31","0","Anonymized","100","182","1","2024-11-19 09:56:32","R_6EZFWLjqZ7tiFjw","","","","","Anonymized","Anonymized","anonymous","EN","1","66b69acb3d1422374de4edfd","2","5","","2","4","6","24","84","71","100","The human driver is more responsible because the AV is a co-pilot, not totally autonomous. ","1","2","","3","","31","4","","19","","","","Copilot","no"
"2024-11-19 09:52:48","2024-11-19 09:56:33","0","Anonymized","100","225","1","2024-11-19 09:56:34","R_1V9qHKqvnmpCuxb","","","","","Anonymized","Anonymized","anonymous","EN","1","66f3521a14a392b565c352cc","2","5","","2","4","5","100","10","100","5","People should trust autopilot","1","1","","1","","62","4","","80","","","","Autopilot","no"
"2024-11-19 09:50:46","2024-11-19 09:56:38","0","Anonymized","100","351","1","2024-11-19 09:56:38","R_3q5buZnuOAIuSsx","","","","","Anonymized","Anonymized","anonymous","EN","1","664d6cbde7b90c2a61f9662c","2","5","","2","4","2","81","42","87","57","it is mostly the fault of the company because what is the point of ai driving if it doesn't protect against accidents.","1","2","","3","","33","3","","39","","","","Copilot","no"
"2024-11-19 09:52:57","2024-11-19 09:56:39","0","Anonymized","100","221","1","2024-11-19 09:56:39","R_6mPIpVSIldEj1AJ","","","","","Anonymized","Anonymized","anonymous","EN","1","662727247687607cf8f38c18","2","5","1","1","4","6","91","10","100","10","The company is more liable for the accident because the company claims that the car is completely autopilot so it is the company's responsibility if the car malfunctions and doesn't see the stop sign.","1","2","","3","","36","2","","20","","","","Autopilot","yes"
"2024-11-19 09:52:59","2024-11-19 09:56:47","0","Anonymized","100","227","1","2024-11-19 09:56:47","R_3fm7AB8Z38Spi1P","","","","","Anonymized","Anonymized","anonymous","EN","1","614f22dfa54d9361b45c3052","2","5","1","2","4","6","70","40","100","40","If the level of automation functions as promised, the human is only responsible in that he may failed to prepare for it being faulty.","1","1","","4","","52","2","","81","","","","Autopilot","yes"
"2024-11-19 09:51:42","2024-11-19 09:57:05","0","Anonymized","100","322","1","2024-11-19 09:57:06","R_5pGRS0rWJZFj9DH","","","","","Anonymized","Anonymized","anonymous","EN","1","66cf67c748d4e58e76111414","2","5","","2","4","4","60","100","66","100","The human driver is more liable because you're supposed to keep your eyes on the road at all times, regardless of the situation. ","2","2","","1","","29","3","","30","","","","Copilot","no"
"2024-11-19 09:52:33","2024-11-19 09:57:18","0","Anonymized","100","284","1","2024-11-19 09:57:18","R_3lWGeGNe9pzU5qT","","","","","Anonymized","Anonymized","anonymous","EN","1","5658d6d67d69570012dfe258","2","5","1","2","4","6","90","100","51","100","The human should not have been looking at the phone while driving the car. They are supposed to provide backup support for the AV. This is the big problem with AVs: whose company is responsible when two Aeon cars smash into each other? It is going to be best, legislatively, to still have the burden of responsibility fall on human drivers so insurance can pay for the car that wasn't at fault.","1","2","","3","","49","4","","1","","","","Copilot","yes"
