StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-12 13:15:13,2024-11-12 13:19:59,0,71.232.63.186,100,286,1,2024-11-12 13:20:00,R_3n1VtlGgu4Jby32,,,,,42.3498,-71.0765,anonymous,EN,1,5e2534721c55ad7943337a48,2,5,2,4,3,80,60,80,80,"I think they are both equally liable. Even though the machine is supposed to monitor, the human chose to drive that car with that feature and should also be liable.",1,2,,3,,33,4,,56,,,,Lane Sense
2024-11-12 13:15:35,2024-11-12 13:20:05,0,108.235.36.75,100,270,1,2024-11-12 13:20:06,R_5CIop0jm48cqGRc,,,,,34.1416,-80.8886,anonymous,EN,1,66ccfa3cfc697fe40b3009ce,2,5,1,4,5,72,19,77,18,"I think all the company should be responsible for the accident if it happens, because the accident will depend on the skills of the drivers and the safety of the car. For Full self-driving, a human cannot involved but only watch the vehicle handles by itself. ",2,2,,2,,32,3,,60,,,,Full Self-Driving
2024-11-12 13:17:05,2024-11-12 13:20:06,0,71.235.124.54,100,180,1,2024-11-12 13:20:06,R_1Yum3hjVZJY8xfL,,,,,42.3399,-71.1245,anonymous,EN,1,5f85d3a8213ac50a1e8a6cf9,2,5,2,4,4,70,80,60,80,"I think the human driver because the machine is supposed to be a supportive feature and not a full on dependency. ",1,2,,2,,26,5,,40,,,,Lane Sense
2024-11-12 13:14:45,2024-11-12 13:20:18,0,98.26.43.76,100,333,1,2024-11-12 13:20:18,R_5lDOjplhZz6iJQl,,,,,36.0229,-78.9464,anonymous,EN,1,65d659edd2fb402f9170d123,2,5,2,4,5,60,80,80,75,I think the human driver is more liable because regardless of the system set in place they should still be paying attention just in case of a malfunction but I do the the company has some liability because if it was manufactured and advertised to sense road signs as a function they should be at fault as well.,1,2,,1,,29,3,,50,,,,Lane Sense
2024-11-12 13:16:45,2024-11-12 13:20:18,0,76.19.42.174,100,213,1,2024-11-12 13:20:19,R_7lY2XczxCzPLFJQ,,,,,42.3399,-71.1245,anonymous,EN,1,66a7c469bddf101ddb8b8b23,2,5,2,4,4,91,65,85,70,"Aeon markets their car as full self driving so it seems in this case it did not function properly. ",1,2,,3,,25,5,,59,,,,Full Self-Driving
2024-11-12 13:18:19,2024-11-12 13:20:25,0,70.173.1.81,100,125,1,2024-11-12 13:20:25,R_3J9SHYp8EH59igS,,,,,36.0383,-115.1446,anonymous,EN,1,65055af809999c0ee7cee26d,2,5,2,4,5,75,60,75,60,"Although the person shouldn't have looked down briefly, what makes the car self automated if it missed something so simple?",1,2,,2,,29,5,,30,,,,Full Self-Driving
2024-11-12 13:17:45,2024-11-12 13:21:26,0,24.218.54.194,100,220,1,2024-11-12 13:21:26,R_79PG1oD45UrvzRT,,,,,41.5022,-72.9756,anonymous,EN,1,62e027478bb6dca099c2e207,2,5,2,4,3,100,100,100,100,"I think they all have some form of responsibility.  The human needs to still be monitoring the vehicle, but if the company claimed that the vehicle requires no human monitoring, then the company is at fault.",1,1,,3,,46,3,,70,,,,Full Self-Driving
2024-11-12 13:19:26,2024-11-12 13:21:30,0,172.56.71.116,100,123,1,2024-11-12 13:21:30,R_5k7Fnv7aB5HgeGR,,,,,33.8231,-84.3258,anonymous,EN,1,546e72bafdf99b2b8df98426,2,5,2,4,3,67,89,64,91,"The driver, because he was not paying attention to the road",1,2,,5,,35,4,,75,,,,Lane Sense
2024-11-12 13:17:24,2024-11-12 13:21:44,0,100.19.83.220,100,259,1,2024-11-12 13:21:44,R_7EDGHL5qUhTqVSp,,,,,40.0558,-75.0773,anonymous,EN,1,66c6289bcd5017a746a8ee66,2,5,2,4,5,60,100,70,100,"The driver is responsible since he purchased the car and chose to drive it, and trust it in this circumstance. The company is responsible on a wider scale for the social impacts of its products, but does not hold primary responsibility in individual accidents as long as the choice to ""drive"" an automated car is free (ie. normal driving is a viable alternative).",1,2,,3,,24,3,,90,,,,Lane Sense
2024-11-12 13:17:44,2024-11-12 13:21:57,0,68.107.155.77,100,253,1,2024-11-12 13:21:57,R_1dBfxifWw45KtvA,,,,,36.8375,-76.0976,anonymous,EN,1,65d91882b631b6dda09c4577,2,5,2,4,6,100,0,100,0,If the car is marketed as fully self-driving and the self-driving feature was engaged properly then the manufacturer is at fault.,1,1,,3,,46,2,,20,,,,Full Self-Driving
2024-11-12 13:17:28,2024-11-12 13:22:13,0,174.136.245.229,100,284,1,2024-11-12 13:22:14,R_3I6lkPOO5l2LG6T,,,,,35.2409,-92.0513,anonymous,EN,1,66644b493ad8e4efaadd70ef,2,5,2,4,4,50,50,50,50,They both are because they both failed their duties as a driver and feature.,1,1,,3,,46,1,,70,,,,Lane Sense
2024-11-12 13:17:49,2024-11-12 13:22:17,0,73.238.88.162,100,268,1,2024-11-12 13:22:17,R_5IFW8BrvpFCvAGF,,,,,41.3571,-72.9334,anonymous,EN,1,60e45acbc927879ccc9637c4,2,5,2,4,4,51,100,51,100,"Automated driving is not perfected yet -- it is up to the human to know best.  They would have seen the stop sign, if they didn't look at their phone.",1,2,,3,,70,1,,20,,,,Lane Sense
2024-11-12 13:18:47,2024-11-12 13:22:19,0,38.107.148.82,100,212,1,2024-11-12 13:22:19,R_2rPZIVa2gnFHJDj,,,,,40.6953,-80.3048,anonymous,EN,1,65e25bb7676e83e1507ab75b,2,5,2,4,6,100,100,100,100,"I think they are both liable, but if the company advertises full self driving, they are ultimately more responsible",1,2,,3,,51,3,,50,,,,Full Self-Driving
2024-11-12 13:18:12,2024-11-12 13:22:35,0,47.132.136.142,100,263,1,2024-11-12 13:22:36,R_5d5CiTLv1425gFZ,,,,,35.5831,-78.7881,anonymous,EN,1,6717147f63f5e7b4dd5d3d13,2,5,2,4,5,79,69,87,70,"The company is responsible for the accident for a fully automated vehicle however, the human needs to be aware of it and should have taken course to avoid the accident.
",2,2,,3,,33,5,,62,,,,Full Self-Driving
2024-11-12 13:20:29,2024-11-12 13:22:42,0,98.50.64.168,100,133,1,2024-11-12 13:22:42,R_3g9EJjdibgVxgcx,,,,,38.8054,-104.7408,anonymous,EN,1,63d45a7df8f7c19c1dce7c3d,2,5,2,4,6,90,65,90,65,"I feel like the company is more responsible for this accident because of the fact that they are marketing this as a full self driving system. ",1,1,,3,,32,3,,70,,,,Full Self-Driving
2024-11-12 13:11:57,2024-11-12 13:22:45,0,72.157.222.3,100,647,1,2024-11-12 13:22:45,R_5f1DPuIXPTr4Y2R,,,,,38.9609,-77.3429,anonymous,EN,1,632beb3e071d0d5eec133b60,2,5,2,4,4,40,60,65,60,"I believe that both the driver and Aeon the company are equally responsible for the car accident. They both lacked awareness at the time and it caused an accident. ",1,1,,1,,31,3,,70,,,,Full Self-Driving
2024-11-12 13:21:03,2024-11-12 13:22:52,0,47.147.98.99,100,109,1,2024-11-12 13:22:53,R_72E0PZDOslKXW3l,,,,,34.0973,-117.907,anonymous,EN,1,5843f6ba556742000111aebf,2,5,2,4,2,70,100,70,100,The human driver should still be paying attention to the road at all times,1,1,,2,,25,4,,51,,,,Lane Sense
2024-11-12 13:12:34,2024-11-12 13:23:10,0,69.247.34.72,100,635,1,2024-11-12 13:23:11,R_3Qabi88mCVpEU5U,,,,,26.6909,-81.9483,anonymous,EN,1,6636846a9190727f3132791a,2,5,2,4,6,100,0,100,6,"Aeon is fully responsible because their autonomous car and system failed to detect a very simple stop sign. There's really no excuse why it would miss a stop sign. ",1,1,,1,,45,3,,70,,,,Full Self-Driving
2024-11-12 13:19:43,2024-11-12 13:23:18,0,76.136.180.74,100,215,1,2024-11-12 13:23:19,R_1OkO8xo6GsHKwz6,,,,,42.2739,-89.0474,anonymous,EN,1,652ebe78088d0d6d13575da3,2,5,2,4,4,10,90,10,90,"I think that the human is the most liable for the accident because they are responsible for driving safely and obeying all traffic laws, even if they have an automated system.",1,2,,5,,32,1,,35,,,,Lane Sense
2024-11-12 13:20:32,2024-11-12 13:23:49,0,76.117.230.54,100,196,1,2024-11-12 13:23:49,R_3Q01BBZBAvUUbKs,,,,,39.3774,-74.5612,anonymous,EN,1,60887a654f55f863e95ca944,2,5,2,4,1,0,100,0,100,The ultimate responsibility is with the person driving the car. They need to be paying attention to everything that is happening around them.,1,2,,3,,61,1,,23,,,,Lane Sense
2024-11-12 13:19:34,2024-11-12 13:23:54,0,73.12.241.253,100,260,1,2024-11-12 13:23:54,R_5CUaLXKkmDlabkE,,,,,37.6755,-121.0068,anonymous,EN,1,66439c54ef2d9bd992ca9e3f,2,5,2,4,5,100,40,100,40,"The human driver was sold a fully self-driving system. They should be paying attention to the road, but it's fair to expect that a driverless car should be able to recognize and respond to something as basic as a stop sign.",1,2,,3,,30,4,,70,,,,Full Self-Driving
2024-11-12 13:22:05,2024-11-12 13:24:05,0,76.35.98.2,100,119,1,2024-11-12 13:24:05,R_61Na1sZjaHlAWvL,,,,,39.4522,-83.841,anonymous,EN,1,66abb285cd1336abed1805f3,2,5,2,4,6,74,15,75,16,"The human has no control over anything, the car is driving itself. Therefore whatever damages the car does is a result of the companies programming, not the human 'driving'",1,1,,3,,32,4,,34,,,,Full Self-Driving
2024-11-12 13:17:36,2024-11-12 13:24:15,0,72.108.9.230,100,399,1,2024-11-12 13:24:15,R_7X3Wng2A1rrdEnT,,,,,29.9495,-90.1204,anonymous,EN,1,6681b1603719cd10b201528c,2,5,2,4,4,51,100,51,100,"The human must been paying attention on the road at all times. On the other hand Aeon is also responsible because they should be building quality automobiles. Therefore, although the human is mainly responsible for the accident, even if the human was paying attention and had the Aeon on, Aeon wouldn't stop at the stop sign, therefore and because the human would have full trust on the Aeon system, the accident wouldn't be avoided it. Therefore, if I was the human, I would sue the Aeon company.  ",2,1,,3,,40,7,,90,,,,Lane Sense
2024-11-12 13:20:29,2024-11-12 13:24:20,0,73.121.188.118,100,231,1,2024-11-12 13:24:21,R_1kqVGr49eYoo5Gh,,,,,36.0318,-84.028,anonymous,EN,1,637e1f1515c2de2fd5c681dc,2,5,1,4,5,50,63,50,57,"Its a very tough situation and requires more nuance. ",1,1,,3,,24,1,,50,,,,Full Self-Driving
2024-11-12 13:20:24,2024-11-12 13:24:22,0,24.35.166.79,100,237,1,2024-11-12 13:24:22,R_3N2P7k2TEfOPFRq,,,,,32.531,-94.3587,anonymous,EN,1,5e716677038618090d4fe3e8,2,5,2,4,4,60,100,60,100,The human is most liable because they own the care and still the autonomy over the vehicle. Aeon shares some of the responsibility on it's promise to identify the environment on the road and alert the passenger.,1,1,,3,,37,3,,78,,,,Lane Sense
2024-11-12 13:19:06,2024-11-12 13:24:36,0,75.188.47.220,100,329,1,2024-11-12 13:24:36,R_6rII3tnn5HxZ4ch,,,,,40.0982,-83.158,anonymous,EN,1,627ab53ca9450dd2ad47d693,2,5,1,4,5,1,99,1,98,"at the end of the day the driver should've been paying attention. the driver is human ",1,2,,5,,25,2,,28,,,,Lane Sense
2024-11-12 13:21:14,2024-11-12 13:24:42,0,136.37.237.191,100,208,1,2024-11-12 13:24:43,R_3ZDH37OYiqeLbIe,,,,,38.8939,-94.7067,anonymous,EN,1,66587a4361d2e3d1f0e2ffa8,2,5,2,4,6,0,100,0,100,The human driver still needs to watch for everything going on. He cannot let down his guard in cases like these.,1,2,,3,,44,5,,62,,,,Lane Sense
2024-11-12 13:18:50,2024-11-12 13:24:45,0,172.56.96.4,100,354,1,2024-11-12 13:24:45,R_3R6qURqi0jNRai5,,,,,28.0508,-82.4484,anonymous,EN,1,66c2a9923ae926a0ccdc21c1,2,5,2,4,5,10,90,0,90,"I think that no matter how automated something is, the human in charge of it is responsible for what it does.",1,1,,5,,22,3,,40,,,,Full Self-Driving
2024-11-12 13:22:27,2024-11-12 13:24:51,0,209.34.49.18,100,143,1,2024-11-12 13:24:51,R_1IyASolhdoj71SS,,,,,30.4522,-95.71,anonymous,EN,1,663a91a0bf23873e9f9d6679,2,5,2,4,5,93,8,53,16,"The company is to blame because I am assuming if a accident happens its from that system glitching, however it could be a humans fault based on the situation at hand, per say, they are intoxicated.",2,2,,3,,28,3,,59,,,,Lane Sense
2024-11-12 13:20:32,2024-11-12 13:24:57,0,65.131.151.41,100,264,1,2024-11-12 13:24:58,R_3wLzpdkWrRJf8vl,,,,,42.4718,-96.3549,anonymous,EN,1,66d89c2de5702ab23eb4f606,2,5,2,4,4,10,90,10,90,"I feel like the human is responsible even though lane sense is turned on. My opinion is if you are behind the wheel you need to be paying attention at all times whether you have system control/help of any kind or not. ",1,1,,3,,37,4,,40,,,,Lane Sense
2024-11-12 13:20:42,2024-11-12 13:25:30,0,207.190.21.24,100,287,1,2024-11-12 13:25:31,R_1EPSw29HjBRvGGx,,,,,28.5788,-81.4396,anonymous,EN,1,615dd9880f456b242014954f,2,5,2,4,6,96,10,75,3,The car was fully automated and designed by the company. The product they put out was faulty and thus are liable for the accident.,1,1,,3,,33,4,,42,,,,Full Self-Driving
2024-11-12 13:16:42,2024-11-12 13:25:37,0,136.226.2.183,100,535,1,2024-11-12 13:25:38,R_7AZqjU8I2pb67o8,,,,,33.7485,-84.3871,anonymous,EN,1,566a1a337da0350012b3e8ca,2,5,2,4,5,85,37,69,80,"I feel like the fault is with the car because it is billed as fully self driving. But in all things, the human would be left holding the bag for damages.",1,2,,3,,41,4,,20,,,,Full Self-Driving
2024-11-12 13:22:11,2024-11-12 13:25:57,0,98.37.83.100,100,226,1,2024-11-12 13:25:57,R_31hTzLE913hZ6a2,,,,,37.8084,-122.2846,anonymous,EN,1,6551cd541d74c5f776477dd0,2,5,2,4,5,100,80,97,85,They had system turned on. They should be liable,1,2,,4,,35,3,,30,,,,Lane Sense
2024-11-12 13:21:38,2024-11-12 13:26:11,0,24.45.199.79,100,272,1,2024-11-12 13:26:11,R_502zNxW0rQ8x9dk,,,,,41.0641,-73.548,anonymous,EN,1,6539a62e2aca92b2617a9693,2,5,2,4,5,30,70,30,70,"I believe the human driver is more liable because he should not have been texting while driving. He should also still keep his hands on the wheel and foot on the brakes despite Lane Sense being on since it is not a fully automated system. I believe it assists with driving, but is not meant to replace a human driver. ",1,2,,5,,44,4,,60,,,,Lane Sense
2024-11-12 13:20:27,2024-11-12 13:26:18,0,108.46.154.165,100,350,1,2024-11-12 13:26:19,R_61nNqZaxkf1qCAo,,,,,40.6665,-73.5455,anonymous,EN,1,6563ce2be4e979a116ef0495,2,5,2,4,6,100,72,100,71,"Aeon is more liable as they are trying to promote a fully self-driving vehicle, if it was on during the crash it should have taken note of the stop sign and stopped when it was supposed to.",1,2,,1,,49,5,,83,,,,Full Self-Driving
2024-11-12 13:22:52,2024-11-12 13:26:20,0,174.68.143.84,100,207,1,2024-11-12 13:26:20,R_3Y3yHsI2FqWy3ly,,,,,36.2973,-115.2418,anonymous,EN,1,5be745d20dd2f60001a212b6,2,5,2,4,2,45,55,45,55,I think both are almost equally responsible. The human should still pay attention to be safe but the program should also work as intended.,1,2,,3,,30,1,,30,,,,Lane Sense
2024-11-12 13:23:23,2024-11-12 13:26:26,0,23.84.31.245,100,182,1,2024-11-12 13:26:26,R_18XJip9J1I20OUk,,,,,38.1982,-92.6714,anonymous,EN,1,643d681fb11898ee6b771ccf,2,5,2,4,4,51,91,51,88,The human driver is ultimately responsible for what occurs in his vehicle while behind the wheel. They should ultimately always pay attention and be able to react.,1,2,,3,,51,4,,51,,,,Lane Sense
2024-11-12 13:21:25,2024-11-12 13:26:29,0,174.161.188.155,100,304,1,2024-11-12 13:26:30,R_632NQWwttxwMz33,,,,,35.164,-89.7826,anonymous,EN,1,66df1b1c6cf785adf97d377c,2,5,2,4,6,0,100,50,99,I think the human driver is responsible because he should still be paying attention. These technologies are fairly new and we have to monitor them carefully before becoming so relaxed with their reliability.,1,2,,1,,50,4,,51,,,,Full Self-Driving
2024-11-12 13:21:34,2024-11-12 13:26:46,0,161.130.225.44,100,312,1,2024-11-12 13:26:47,R_6MZq5iy351v7dDo,,,,,38.9933,-92.3078,anonymous,EN,1,6107fa726514f5f5a3491556,2,5,1,4,4,2,99,9,82,The human is to be the driver behind the wheel. He should never be looking at a phone while behind the wheel.  He should be liable for the accident,2,2,,3,,47,3,,72,,,,Lane Sense
2024-11-12 13:23:31,2024-11-12 13:26:56,0,75.13.85.171,100,205,1,2024-11-12 13:26:56,R_1siZNHE70AK0mEd,,,,,30.5045,-97.8209,anonymous,EN,1,66c5169fab2707e0bc9b4b14,2,5,2,4,4,50,100,80,100,The human is the one with the driver's license.,1,2,,3,,55,3,,30,,,,Lane Sense
2024-11-12 13:25:21,2024-11-12 13:27:10,0,47.21.147.186,100,108,1,2024-11-12 13:27:10,R_7y4rUTaRKxNcKR9,,,,,40.9979,-74.2903,anonymous,EN,1,5d5af833f35ed70001e17a5c,2,5,2,4,6,99,12,99,5,I think the company is more liable because they are full self-driving.,1,1,,3,,30,4,,81,,,,Full Self-Driving
2024-11-12 13:22:42,2024-11-12 13:27:19,0,69.174.137.3,100,276,1,2024-11-12 13:27:19,R_7DS9bcqSeuFsojg,,,,,39.6362,-85.135,anonymous,EN,1,63d420b1d5b7dc6a3a4c50aa,2,5,2,4,6,30,80,30,80,The human driver is responsible because he wasn't paying attention and looked at his text message instead of the road.,1,2,,5,,47,3,,40,,,,Full Self-Driving
2024-11-12 13:21:47,2024-11-12 13:27:19,0,72.49.109.98,100,332,1,2024-11-12 13:27:20,R_7IGn0FnnUFjPQw9,,,,,39.1638,-84.4517,anonymous,EN,1,62cd98bbb43358b526ac64ab,2,5,2,4,5,65,48,90,39,I think Aeon is more liable for the accident considering their whole product is based upon the human driver not having full control of the vehicle. Aeon's whole business model is based on the vehicle being self-driving without the assistance of a human driver.,1,1,,3,,24,4,,72,,,,Full Self-Driving
2024-11-12 13:22:29,2024-11-12 13:27:33,0,98.125.190.117,100,303,1,2024-11-12 13:27:33,R_5w4ZtSR1OMXwvNt,,,,,47.4473,-122.4599,anonymous,EN,1,63d166a9490e0960e4a3a400,2,5,1,4,5,86,25,78,29,because of the wording full means that the auto tech in the car is responsible and in control.,1,1,,3,,32,3,,58,,,,Full Self-Driving
2024-11-12 13:17:12,2024-11-12 13:27:40,0,72.49.108.12,100,627,1,2024-11-12 13:27:41,R_1kcXOuJ1dSrX3ns,,,,,39.0385,-84.5456,anonymous,EN,1,65ee224fc6146bbd065a8ae0,2,5,2,4,6,100,9,86,29,"I think Aeon is more responsible because they made a self driving car that does not sense stop signs correctly as it should. If you are going to make a self driving car, you have to make sure these things are 100% accurate to prevent accidents that could hurt someone. ",1,2,,3,,23,4,,54,,,,Full Self-Driving
