StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,auto_2,resp_software3_10,resp_human3_10,liab_soft3_1,liab_human3_1,liab_text3,comp_5,comp_6,co_2,resp_software4_10,resp_human4_10,liab_software4_1,liab_human4_1,liab_text4,comp_7,comp_8,norm_1_1,norm_1_2,norm_1_3,norm_1_4,norm_1_5,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO,av_frame3_acc_DO,av_frame4_acc_DO
3/22/23 14:53,3/22/23 15:04,0,99.130.252.107,100,648,1,3/22/23 15:04,R_2RPbdQms7TkEtz6,,,,,37.342,-121.9049,anonymous,EN,1,60ffa8b8baf716d020c22954,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,3,30,65,34,69,I believe that the human driver is more liable for the accident because the driver should always be aware of his surroundings. ,2,1,5,5,5,5,5,2,,3,,28,4,,1,63,60ffa8b8baf716d020c22954,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|resp_software4|liab_software4|liab_text4
3/22/23 14:54,3/22/23 15:04,0,45.18.230.165,100,596,1,3/22/23 15:04,R_5baUSCOqhYM8IGB,,,,,38.5662,-121.5525,anonymous,EN,1,5d89a31c43734d0001b6a706,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,56,90,32,88,"he should not have relied on the system , and or checked his phone  , so therefore i chose human",2,1,4,4,4,4,4,2,,3,,38,1,,1,18,5d89a31c43734d0001b6a706,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|resp_software4|liab_software4|liab_text4
3/22/23 14:52,3/22/23 15:08,0,143.59.38.59,100,935,1,3/22/23 15:08,R_ysdC5TMBJWjzW01,,,,,33.384,-84.798,anonymous,EN,1,63d175e97ef73a5965ffb7e4,2,1,2,4,,,,,,,,5,30,70,60,60,"It mostly depends on what promises the company makes and how the system is advertised, but without that context, it would have to be the human's fault for not paying attention at a stop sign. A driver should not expect a system to detect a vehicle or stop sign ahead soon enough to automatically come to a safe and smooth stop. Autopilot does not mean you can stop paying attention.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,5,,23,3,,1,30,63d175e97ef73a5965ffb7e4,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2,,
3/22/23 14:43,3/22/23 15:11,0,216.160.194.225,100,1697,1,3/22/23 15:11,R_3HgYfeaGwDgd0bM,,,,,33.4475,-112.0866,anonymous,EN,1,5d75d01a871bc100183b4749,2,2,2,4,,,,,,,,,,,,,,,5,5,86,5,95,"If Aeon is only Level 2, that means it only controls acceleration. Onus is on the driver.",3,1,,,,,,,,,5,5,5,4,5,1,,3,,42,4,,1,75,5d75d01a871bc100183b4749,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
3/22/23 15:15,3/22/23 15:19,0,74.142.198.26,100,222,1,3/22/23 15:19,R_333CauYpNFyeMqd,,,,,37.8868,-84.5667,anonymous,EN,1,5bc8fff1399c37000153d828,2,2,2,4,,,,,,,,,,,,,,,4,20,80,75,80,"I think they are both responsible, but more so the driver as one should assume he has informed purchases and is operating the thing",2,1,,,,,,,,,5,5,5,5,5,1,,3,,30,4,,1,35,5bc8fff1399c37000153d828,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|resp_human3|liab_soft3|liab_human3|liab_text3,
3/22/23 15:35,3/22/23 15:37,0,73.9.123.93,100,91,1,3/22/23 15:37,R_2b2dZvZfiGcy0Wm,,,,,41.9237,-87.814,anonymous,EN,1,62ead1ef3d160a9d666c0bac,2,2,2,1,3,82,21,86,16,because the company promised a working service and it did not work,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,5,2,,2,,27,4,,1,34,62ead1ef3d160a9d666c0bac,FL_35,frame1_info3|resp_human1|liable_firm1|resp_software1|liable_human1|liab_text1,,,
3/22/23 21:12,3/22/23 21:15,0,50.93.222.66,100,180,1,3/22/23 21:15,R_a3sM5EhE9qZ867D,,,,,43.0812,-89.3845,anonymous,EN,1,5ec06f59c4ceb1481f225bbd,2,2,2,4,,,,,,,,3,80,60,40,60,"I think the company is a little bit liable but i think the human driver is more liable for the accident because they should've been paying attention, and correcting any mistakes or malfunctions in the system. ",2,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,21,3,,1,30,5ec06f59c4ceb1481f225bbd,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2,,
3/22/23 21:12,3/22/23 21:16,0,67.186.219.241,100,205,1,3/22/23 21:16,R_1gNQMxf0CQPOObl,,,,,41.2214,-111.9624,anonymous,EN,1,61688317772399d5e4bdcd13,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,5,100,75,100,I think the human is responsible but so is the company that made him think his car could drive without him. ,1,1,4,5,5,5,5,2,,3,,42,3,,1,68,61688317772399d5e4bdcd13,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|resp_software4|liab_software4|liab_text4
3/22/23 21:14,3/22/23 21:16,0,99.46.235.74,100,101,1,3/22/23 21:16,R_3EXdtGShzxGzr4a,,,,,38.617,-90.2566,anonymous,EN,1,628feaaa86e683cdbebf98a0,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,3,9,84,3,70,"THe human because he made the decision to look at his phone, not the car",1,1,4,3,3,4,4,1,,5,,29,5,,1,80,628feaaa86e683cdbebf98a0,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_software4|liab_software4|resp_human4|liab_text4
3/22/23 21:13,3/22/23 21:16,0,76.219.106.174,100,197,1,3/22/23 21:16,R_2uVxdUV00Ri2CsB,,,,,40.1104,-83.1131,anonymous,EN,1,6168b61ad8c0d63b37a92109,2,2,2,4,,,,,,,,,,,,,,,6,55,75,50,71,The human is more liable because the human is responsible for monitoring the driving environment.,2,1,,,,,,,,,4,4,4,4,4,1,,2,,29,4,,1,11,6168b61ad8c0d63b37a92109,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|resp_software3|liab_soft3|resp_human3|liab_text3,
3/22/23 21:13,3/22/23 21:16,0,72.182.111.59,100,158,1,3/22/23 21:16,R_bCbGxP4Zt5cwSZ3,,,,,30.2881,-97.764,anonymous,EN,1,5e8953f2e770eb5f55dfc4c0,2,2,2,4,4,75,20,75,23,"the company should definitely recognize a stop sign, that's inexcusable",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,1,,3,,29,5,,1,60,5e8953f2e770eb5f55dfc4c0,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,,,
3/22/23 21:14,3/22/23 21:16,0,74.5.145.34,100,116,1,3/22/23 21:16,R_24eE4iTD7rnepnn,,,,,40.2389,-77.1935,anonymous,EN,1,640da58d1ce7d6bee643de7b,2,2,2,4,,,,,,,,,,,,,,,4,62,56,57,40,"I'd say if it's more out of the human driver's control, then the company would most likely be more liable.",2,1,,,,,,,,,3,3,3,3,3,1,,3,,18,1,,1,45,640da58d1ce7d6bee643de7b,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|resp_software3|resp_human3|liab_soft3|liab_text3,
3/22/23 21:13,3/22/23 21:16,0,174.162.32.30,100,200,1,3/22/23 21:16,R_0e0uhCt755ZmhkB,,,,,43.0127,-85.722,anonymous,EN,1,5bdf513338109a0001f474c8,2,1,1,4,,,,,,,,3,9,94,17,91,Ultiment resonsability is the drivers!,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,58,3,,1,10,5bdf513338109a0001f474c8,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
3/22/23 21:13,3/22/23 21:17,0,98.49.47.206,100,235,1,3/22/23 21:17,R_2vY58eweCkHrXmn,,,,,40.0008,-76.7697,anonymous,EN,1,611d7f00f2ac3d433efc130a,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,5,20,80,20,80,The human is liable because they were still the driver of the vehicle and should not be checking their phone while driving. ,2,1,4,5,5,5,5,2,,3,,21,3,,1,20,611d7f00f2ac3d433efc130a,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|resp_software4|liab_software4|liab_human4|liab_text4
3/22/23 21:12,3/22/23 21:17,0,97.87.114.204,100,262,1,3/22/23 21:17,R_3R4KtlUTeigXAAo,,,,,38.6287,-90.1988,anonymous,EN,1,5c7a504d39dc0f0017b7afe4,2,2,2,4,,,,,,,,,,,,,,,4,60,40,60,40,"I believe that Aeon is more liable, in that it provided enough autonomy in the steering functions that a driver could logically be comfortable looking away momentarily. If autonomous driving is made available, it either needs to be at a higher level to be safe, or it needs to not exist at all.",2,1,,,,,,,,,4,5,5,4,5,2,,3,,37,4,,1,60,5c7a504d39dc0f0017b7afe4,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|liab_human3|resp_software3|resp_human3|liab_text3,
3/22/23 21:13,3/22/23 21:17,0,47.160.206.101,100,236,1,3/22/23 21:17,R_3r2F7yMwSvIsHtL,,,,,32.5575,-94.9376,anonymous,EN,1,63d40c3695dd423166c7c83d,2,2,2,4,,,,,,,,,,,,,,,4,59,54,35,60,"I'd say the human is since he didn't notice the stop sign as well and, didn't try to correct the auto pilot.",2,1,,,,,,,,,5,4,3,3,4,1,,3,,20,1,,2,67,63d40c3695dd423166c7c83d,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|resp_software3|liab_soft3|liab_human3|liab_text3,
3/22/23 21:13,3/22/23 21:17,0,73.49.184.12,100,233,1,3/22/23 21:17,R_2uIfxS086PQzDvQ,,,,,25.8119,-80.2318,anonymous,EN,1,63386db00f7528f25101593c,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,6,0,100,0,100,The human is liable because Awon is only classified as level 2 automation ,2,1,5,5,5,5,5,1,,3,,27,4,,1,75,63386db00f7528f25101593c,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_software4|resp_human4|liab_software4|liab_text4
3/22/23 21:13,3/22/23 21:17,0,172.220.40.237,100,232,1,3/22/23 21:17,R_31sg26ZVxaAOsk1,,,,,44.6707,-93.2588,anonymous,EN,1,63d7d8feeef342b99ddfa82b,2,2,2,4,5,60,38,68,50,"The human would trust that the auto pilot would see the stop sign and safely come to a stop. However, the human should still be paying attention.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,30,4,,1,40,63d7d8feeef342b99ddfa82b,FL_35,frame1_info3|liable_human1|resp_software1|resp_human1|liable_firm1|liab_text1,,,
3/22/23 21:13,3/22/23 21:17,0,73.0.124.209,100,200,1,3/22/23 21:17,R_BsQwSFgvppJAnIJ,,,,,27.2621,-80.3835,anonymous,EN,1,5c574d3f53fba80001bd302e,2,2,2,4,,,,,,,,5,58,93,51,100,"I feel like this is mostly the drivers fault, he was the one driving the car and was the one to take his eyes off the road. Despite having the AI, he should not have looked at his phone.",1,,,,,,,,,,,,,,,,,4,4,5,5,5,2,,3,,32,3,,2,41,5c574d3f53fba80001bd302e,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2,,
3/22/23 21:13,3/22/23 21:17,0,129.15.64.227,100,222,1,3/22/23 21:17,R_1IL6E1AwV7tHRcD,,,,,35.2025,-97.4835,anonymous,EN,1,63b849f00da69470ca114f63,2,2,2,4,5,24,83,43,81,"As it stands, autopilots in cars are not a replacement for the driver paying attention to the road. In this scenario, the driver wasn't doing the bare minimum and it caused an accident.",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,5,1,,3,,56,4,,1,36,63b849f00da69470ca114f63,FL_35,frame1_info3|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,,,
3/22/23 21:14,3/22/23 21:17,0,38.78.200.162,100,207,1,3/22/23 21:17,R_3qQMmYxRB24Ppkl,,,,,41.0846,-111.9274,anonymous,EN,1,5ea70b0537c5170b90ece8ac,2,2,2,4,5,50,100,70,100,"I think the human driver is more liable, because I don't think the existence of an autopilot takes away the ultimate responsibility from the human. The Human can always override the autopilot.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,4,,31,5,,1,40,5ea70b0537c5170b90ece8ac,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,,,
3/22/23 21:14,3/22/23 21:17,0,104.186.255.94,100,201,1,3/22/23 21:17,R_2rioNzrM44obBte,,,,,37.9269,-122.3313,anonymous,EN,1,5820ab7820c34d0001e6dff2,2,2,2,4,5,51,81,22,83,Unless specifically stated that it can handle all driving scenarios I believe we shouldn't trust full automation.,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,1,,2,,31,4,,1,90,5820ab7820c34d0001e6dff2,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,,,
3/22/23 21:14,3/22/23 21:17,0,76.212.56.183,100,212,1,3/22/23 21:17,R_2P6ybcWOKaRJdjE,,,,,37.9851,-84.1724,anonymous,EN,1,62f9fbc07e4fc1bfe47070e5,2,2,2,4,,,,,,,,5,75,32,69,39,"I think the company is liable because even though the consumer should be paying attention, the company gives them too much of a sense of safety to allow that to happen. A critical failure like that cannot happen if autonomous driving is going to be deployed. If it does liability must be on the company.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,23,4,,1,60,62f9fbc07e4fc1bfe47070e5,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2,,
3/22/23 21:14,3/22/23 21:17,0,75.118.172.117,100,203,1,3/22/23 21:17,R_DIelN5Nv7JNmcdH,,,,,40.0181,-83.0117,anonymous,EN,1,614f182a8cb18e23669e55ab,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,21,90,4,100,The driver had responsibility for their actions and were not paying attention.  ,1,1,4,5,5,5,5,1,,3,,35,4,,1,76,614f182a8cb18e23669e55ab,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|resp_human4|liab_software4|liab_human4|liab_text4
3/22/23 21:12,3/22/23 21:17,0,71.65.161.157,100,329,1,3/22/23 21:17,R_3nA7SvXipJW3sWU,,,,,35.9806,-78.8426,anonymous,EN,1,6400dcf7361c4d3315b027b4,2,2,1,4,,,,,,,,4,21,93,41,81,"It was the inattentiveness of the human that directly caused the accident. Even with autopilot programs, humans are still expected to be attentive.",2,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,35,6,,1,25,6400dcf7361c4d3315b027b4,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2,,
3/22/23 21:13,3/22/23 21:17,0,173.187.194.122,100,234,1,3/22/23 21:17,R_10qk8sxy0mWAEX9,,,,,35.2277,-92.3573,anonymous,EN,1,5fbead0dc32181085395e4b3,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,2,50,76,79,70,I think the company and the human are both equally liable for the accident. It took mistakes from both the human and the AI from the company to allow for this accident to happen.,1,1,4,5,5,5,5,1,,3,,24,1,,1,0,5fbead0dc32181085395e4b3,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_software4|liab_human4|resp_human4|liab_text4
3/22/23 21:14,3/22/23 21:18,0,75.110.49.38,100,184,1,3/22/23 21:18,R_7WLlpcF1AOfSLlL,,,,,35.5891,-77.345,anonymous,EN,1,63d1ba26718c4dbbc09475e8,2,2,2,4,,,,,,,,,,,,,,,5,9,91,8,90,The driver knew he still had to control the basic tasks of the vehicle and failed to do so.,2,1,,,,,,,,,5,5,5,3,5,1,,3,,30,4,,1,60,63d1ba26718c4dbbc09475e8,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|liab_human3|resp_software3|liab_text3,
3/22/23 21:15,3/22/23 21:18,0,68.206.128.216,100,141,1,3/22/23 21:18,R_1I42ZCmrMEepFoi,,,,,28.7031,-100.4785,anonymous,EN,1,5cc5aec9ef83da0001cffead,2,2,2,4,,,,,,,,4,50,50,50,51,The company is liable because their systems failed,2,,,,,,,,,,,,,,,,,3,3,3,3,3,1,,4,,24,3,,1,33,5cc5aec9ef83da0001cffead,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2,,
3/22/23 21:13,3/22/23 21:18,0,104.49.85.227,100,287,1,3/22/23 21:18,R_40XDoFu7Swr1ExX,,,,,39.9126,-83.7821,anonymous,EN,1,5c6d04805cd55f0001129c26,2,2,2,4,5,90,10,90,10,"I think the company is more liable because the task states that he is being driven home by his autopilot system. This would imply to me that the car is the one doing the driving, and thus should be the one monitoring traffic and signals.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,47,1,,1,40,5c6d04805cd55f0001129c26,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,,,
3/22/23 21:12,3/22/23 21:18,0,98.157.252.87,100,370,1,3/22/23 21:18,R_1PXdK2OxijUPQMu,,,,,41.3893,-81.3049,anonymous,EN,1,5e3e01d5194a5607f3335fa3,2,2,2,4,6,0,82,100,81,They can both be liable at the same time. Aeon is definitely liable. I'm not sure how liable the person is because I need more details to be sure.,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,50,7,,1,51,5e3e01d5194a5607f3335fa3,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,,,
3/22/23 21:13,3/22/23 21:18,0,67.168.83.155,100,333,1,3/22/23 21:18,R_2EHrFlacsHmmKKk,,,,,47.0111,-122.875,anonymous,EN,1,5c5fc0136467ac0001b80940,2,2,2,4,,,,,,,,,,,,,,,5,0,100,0,100,Based on the level 2 automation the human driver should have been paying attention to their driving environment and neglected to do so resulting in the accident for which they should be solely responsible.,2,1,,,,,,,,,5,5,5,5,5,2,,3,,55,4,,1,60,5c5fc0136467ac0001b80940,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|liab_soft3|liab_human3|resp_human3|liab_text3,
3/22/23 21:15,3/22/23 21:18,0,172.58.204.54,100,212,1,3/22/23 21:18,R_2vdjdQXUmj6s8zm,,,,,39.9195,-75.1565,anonymous,EN,1,5dd6a565f30aa662cba3d8de,2,1,2,4,,,,,,,,4,30,95,95,95,"Honestly I really don't know. I'm comfortable saying they're both at fault. But it is very hard for me to say that one or the other is more culpable. If I had to choose right now, I would say the company.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,38,4,,1,20,5dd6a565f30aa662cba3d8de,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2,,
3/22/23 21:15,3/22/23 21:18,0,174.230.145.180,100,179,1,3/22/23 21:18,R_AHjx7epYQNDbj57,,,,,35.1004,-90.028,anonymous,EN,1,63d7cbbc05916152378dfcb5,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,100,100,100,100,i think both are equally responsible,1,3,5,5,5,5,5,2,,3,,33,3,,1,33,63d7cbbc05916152378dfcb5,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|liab_human4|resp_human4|resp_software4|liab_text4
3/22/23 21:12,3/22/23 21:18,0,99.7.8.186,100,379,1,3/22/23 21:18,R_3IWg30uFTcWFEqa,,,,,34.0544,-118.2441,anonymous,EN,1,63c1d50895843298a2267943,2,2,2,4,,,,,,,,4,0,100,0,100,"If the driver is behind the wheel, s/he is liable for the accident because the expectation is that the driver can override the vehicle.",2,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,1,,66,5,,1,65,63c1d50895843298a2267943,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2,,
3/22/23 21:13,3/22/23 21:18,0,71.13.56.131,100,294,1,3/22/23 21:18,R_1mqLh2HHhjiYoZ6,,,,,43.0352,-83.5248,anonymous,EN,1,5d09a5591c2bca0019509be7,2,2,2,4,,,,,,,,3,100,100,100,100,"I think they're both equally liable, however, the company more-so. I'm assuming the company's cars detect things around them and would work similar to other company's as like a ""back up"" to the human driver. By using this assumption, it sounds like the car failed as a back-up and therefore something malfunctioned. ",1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,24,3,,1,65,5d09a5591c2bca0019509be7,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2,,
3/22/23 21:13,3/22/23 21:18,0,99.75.107.157,100,349,1,3/22/23 21:18,R_10uBgd9OkT9z68A,,,,,32.4699,-90.1102,anonymous,EN,1,6266a84a363636eab2c40c41,2,2,2,4,6,100,0,100,0,"A  man is being driven home by his car's Autopilot system. Therefore, Aeon is responsible.",3,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,48,4,,1,7,6266a84a363636eab2c40c41,FL_35,frame1_info3|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,,,
3/22/23 21:13,3/22/23 21:18,0,23.87.100.174,100,311,1,3/22/23 21:18,R_54kG6X52G10s001,,,,,45.9215,-89.6996,anonymous,EN,1,5d44afdcad6d110019b0a960,2,2,2,4,,,,,,,,,,,,,,,5,24,78,23,80,"According to the table, the driver in conjunction with the aeon system is responsible for the acceleration and deceleration. Because the human was inattentive,  the human is responsible",3,1,,,,,,,,,4,5,5,4,5,2,,3,,57,4,,1,32,5d44afdcad6d110019b0a960,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|liab_soft3|resp_human3|liab_human3|liab_text3,
3/22/23 21:13,3/22/23 21:19,0,73.232.82.249,100,330,1,3/22/23 21:19,R_8k0XoXWnIEIJTZ7,,,,,29.7646,-95.3657,anonymous,EN,1,63d7f80b6b6ba15c5f68a3c5,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,3,50,100,50,100,"At the end of the day, the driver in the car needs to pay attention and be responsible for any outcomes",1,1,3,5,5,4,5,1,,2,,40,4,,1,50,63d7f80b6b6ba15c5f68a3c5,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_human4|liab_software4|resp_software4|liab_text4
3/22/23 21:12,3/22/23 21:19,0,98.144.203.47,100,407,1,3/22/23 21:19,R_27kv9adLn6GD3CM,,,,,42.9135,-87.8556,anonymous,EN,1,5da3a4311dc4400014d57008,2,2,2,4,,,,,,,,4,65,60,65,60,"I think they are both liable for it. It states that they are co-pilots, that means they both should be monitored the environment at all times. I do hold companies over humans because companies are responsible for sending out an unsafe and unreliable vehicle ",1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,29,4,,1,40,5da3a4311dc4400014d57008,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2,,
3/22/23 21:14,3/22/23 21:19,0,108.200.29.166,100,271,1,3/22/23 21:19,R_OMNTy2eF9f0usxz,,,,,29.7646,-95.3657,anonymous,EN,1,637538b7b08f8b7d650e4532,2,2,2,2,4,90,87,89,67,The company because a human can react faster ,2,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,4,2,1,,1,,53,4,,1,66,637538b7b08f8b7d650e4532,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,,,
3/22/23 21:16,3/22/23 21:19,0,73.43.12.44,100,142,1,3/22/23 21:19,R_1hyeX1MNXNVJYnz,,,,,34.126,-84.5752,anonymous,EN,1,631797089a0a1ee579573eb9,2,2,2,4,,,,,,,,3,42,24,59,37,human error,2,,,,,,,,,,,,,,,,,5,4,5,5,5,1,,3,,33,3,,1,18,631797089a0a1ee579573eb9,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2,,
3/22/23 21:16,3/22/23 21:19,0,100.38.133.145,100,170,1,3/22/23 21:19,R_2wN7rsQZ9gnpz9C,,,,,40.5468,-74.1804,anonymous,EN,1,631f5fde77cfcb3ff222df57,2,2,2,4,6,72,80,81,78,"they are equally responsible, the driver should pay attention at all times but the companys product should do what it says it will do ",2,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,4,1,,3,,25,4,,1,72,631f5fde77cfcb3ff222df57,FL_35,frame1_info3|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,,,
3/22/23 21:15,3/22/23 21:19,0,73.15.194.157,100,241,1,3/22/23 21:19,R_22K5lgMCGf4FuX7,,,,,37.2808,-121.9572,anonymous,EN,1,631bf96cdf83ffb8f4a7fab8,2,1,2,4,,,,,,,,,,,,,,,6,100,82,66,100,"I think if a crash happens, all components failed at some point. the system, the company, and the individual. ",2,4,,,,,,,,,5,5,5,4,4,1,,1,,23,3,,1,72,631bf96cdf83ffb8f4a7fab8,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|liab_soft3|resp_human3|resp_software3|liab_text3,
3/22/23 21:15,3/22/23 21:19,0,98.32.144.213,100,232,1,3/22/23 21:19,R_2QmjsybWp7EJ9H0,,,,,41.8183,-87.6095,anonymous,EN,1,6318f9094eda746d3d68176a,2,2,2,4,,,,,,,,2,60,100,69,100,"One cannot rely on a machine to cover liability for one’s own stupidity. Just like the driver is responsible for their speed when using cruise control, the driver is responsible for using automation. It is a gimmick, nothing more. ",1,,,,,,,,,,,,,,,,,4,5,5,5,5,1,,3,,23,4,,1,66,6318f9094eda746d3d68176a,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2,,
