"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label"
"2024-11-12 13:15:13","2024-11-12 13:19:59","0","Anonymized","100","286","1","2024-11-12 13:20:00","R_3n1VtlGgu4Jby32","","","","","Anonymized","Anonymized","anonymous","EN","1","5e2534721c55ad7943337a48","2","5","2","4","3","80","60","80","80","I think they are both equally liable. Even though the machine is supposed to monitor, the human chose to drive that car with that feature and should also be liable.","1","2","","3","","33","4","","56","","","","Lane Sense"
"2024-11-12 13:15:35","2024-11-12 13:20:05","0","Anonymized","100","270","1","2024-11-12 13:20:06","R_5CIop0jm48cqGRc","","","","","Anonymized","Anonymized","anonymous","EN","1","66ccfa3cfc697fe40b3009ce","2","5","1","4","5","72","19","77","18","I think all the company should be responsible for the accident if it happens, because the accident will depend on the skills of the drivers and the safety of the car. For Full self-driving, a human cannot involved but only watch the vehicle handles by itself. ","2","2","","2","","32","3","","60","","","","Full Self-Driving"
"2024-11-12 13:17:05","2024-11-12 13:20:06","0","Anonymized","100","180","1","2024-11-12 13:20:06","R_1Yum3hjVZJY8xfL","","","","","Anonymized","Anonymized","anonymous","EN","1","5f85d3a8213ac50a1e8a6cf9","2","5","2","4","4","70","80","60","80","I think the human driver because the machine is supposed to be a supportive feature and not a full on dependency. ","1","2","","2","","26","5","","40","","","","Lane Sense"
"2024-11-12 13:14:45","2024-11-12 13:20:18","0","Anonymized","100","333","1","2024-11-12 13:20:18","R_5lDOjplhZz6iJQl","","","","","Anonymized","Anonymized","anonymous","EN","1","65d659edd2fb402f9170d123","2","5","2","4","5","60","80","80","75","I think the human driver is more liable because regardless of the system set in place they should still be paying attention just in case of a malfunction but I do the the company has some liability because if it was manufactured and advertised to sense road signs as a function they should be at fault as well.","1","2","","1","","29","3","","50","","","","Lane Sense"
"2024-11-12 13:16:45","2024-11-12 13:20:18","0","Anonymized","100","213","1","2024-11-12 13:20:19","R_7lY2XczxCzPLFJQ","","","","","Anonymized","Anonymized","anonymous","EN","1","66a7c469bddf101ddb8b8b23","2","5","2","4","4","91","65","85","70","Aeon markets their car as full self driving so it seems in this case it did not function properly. ","1","2","","3","","25","5","","59","","","","Full Self-Driving"
"2024-11-12 13:18:19","2024-11-12 13:20:25","0","Anonymized","100","125","1","2024-11-12 13:20:25","R_3J9SHYp8EH59igS","","","","","Anonymized","Anonymized","anonymous","EN","1","65055af809999c0ee7cee26d","2","5","2","4","5","75","60","75","60","Although the person shouldn't have looked down briefly, what makes the car self automated if it missed something so simple?","1","2","","2","","29","5","","30","","","","Full Self-Driving"
"2024-11-12 13:17:45","2024-11-12 13:21:26","0","Anonymized","100","220","1","2024-11-12 13:21:26","R_79PG1oD45UrvzRT","","","","","Anonymized","Anonymized","anonymous","EN","1","62e027478bb6dca099c2e207","2","5","2","4","3","100","100","100","100","I think they all have some form of responsibility.  The human needs to still be monitoring the vehicle, but if the company claimed that the vehicle requires no human monitoring, then the company is at fault.","1","1","","3","","46","3","","70","","","","Full Self-Driving"
"2024-11-12 13:19:26","2024-11-12 13:21:30","0","Anonymized","100","123","1","2024-11-12 13:21:30","R_5k7Fnv7aB5HgeGR","","","","","Anonymized","Anonymized","anonymous","EN","1","546e72bafdf99b2b8df98426","2","5","2","4","3","67","89","64","91","The driver, because he was not paying attention to the road","1","2","","5","","35","4","","75","","","","Lane Sense"
"2024-11-12 13:17:24","2024-11-12 13:21:44","0","Anonymized","100","259","1","2024-11-12 13:21:44","R_7EDGHL5qUhTqVSp","","","","","Anonymized","Anonymized","anonymous","EN","1","66c6289bcd5017a746a8ee66","2","5","2","4","5","60","100","70","100","The driver is responsible since he purchased the car and chose to drive it, and trust it in this circumstance. The company is responsible on a wider scale for the social impacts of its products, but does not hold primary responsibility in individual accidents as long as the choice to ""drive"" an automated car is free (ie. normal driving is a viable alternative).","1","2","","3","","24","3","","90","","","","Lane Sense"
"2024-11-12 13:17:44","2024-11-12 13:21:57","0","Anonymized","100","253","1","2024-11-12 13:21:57","R_1dBfxifWw45KtvA","","","","","Anonymized","Anonymized","anonymous","EN","1","65d91882b631b6dda09c4577","2","5","2","4","6","100","0","100","0","If the car is marketed as fully self-driving and the self-driving feature was engaged properly then the manufacturer is at fault.","1","1","","3","","46","2","","20","","","","Full Self-Driving"
"2024-11-12 13:17:28","2024-11-12 13:22:13","0","Anonymized","100","284","1","2024-11-12 13:22:14","R_3I6lkPOO5l2LG6T","","","","","Anonymized","Anonymized","anonymous","EN","1","66644b493ad8e4efaadd70ef","2","5","2","4","4","50","50","50","50","They both are because they both failed their duties as a driver and feature.","1","1","","3","","46","1","","70","","","","Lane Sense"
"2024-11-12 13:17:49","2024-11-12 13:22:17","0","Anonymized","100","268","1","2024-11-12 13:22:17","R_5IFW8BrvpFCvAGF","","","","","Anonymized","Anonymized","anonymous","EN","1","60e45acbc927879ccc9637c4","2","5","2","4","4","51","100","51","100","Automated driving is not perfected yet -- it is up to the human to know best.  They would have seen the stop sign, if they didn't look at their phone.","1","2","","3","","70","1","","20","","","","Lane Sense"
"2024-11-12 13:18:47","2024-11-12 13:22:19","0","Anonymized","100","212","1","2024-11-12 13:22:19","R_2rPZIVa2gnFHJDj","","","","","Anonymized","Anonymized","anonymous","EN","1","65e25bb7676e83e1507ab75b","2","5","2","4","6","100","100","100","100","I think they are both liable, but if the company advertises full self driving, they are ultimately more responsible","1","2","","3","","51","3","","50","","","","Full Self-Driving"
"2024-11-12 13:18:12","2024-11-12 13:22:35","0","Anonymized","100","263","1","2024-11-12 13:22:36","R_5d5CiTLv1425gFZ","","","","","Anonymized","Anonymized","anonymous","EN","1","6717147f63f5e7b4dd5d3d13","2","5","2","4","5","79","69","87","70","The company is responsible for the accident for a fully automated vehicle however, the human needs to be aware of it and should have taken course to avoid the accident.
","2","2","","3","","33","5","","62","","","","Full Self-Driving"
"2024-11-12 13:20:29","2024-11-12 13:22:42","0","Anonymized","100","133","1","2024-11-12 13:22:42","R_3g9EJjdibgVxgcx","","","","","Anonymized","Anonymized","anonymous","EN","1","63d45a7df8f7c19c1dce7c3d","2","5","2","4","6","90","65","90","65","I feel like the company is more responsible for this accident because of the fact that they are marketing this as a full self driving system. ","1","1","","3","","32","3","","70","","","","Full Self-Driving"
"2024-11-12 13:11:57","2024-11-12 13:22:45","0","Anonymized","100","647","1","2024-11-12 13:22:45","R_5f1DPuIXPTr4Y2R","","","","","Anonymized","Anonymized","anonymous","EN","1","632beb3e071d0d5eec133b60","2","5","2","4","4","40","60","65","60","I believe that both the driver and Aeon the company are equally responsible for the car accident. They both lacked awareness at the time and it caused an accident. ","1","1","","1","","31","3","","70","","","","Full Self-Driving"
"2024-11-12 13:21:03","2024-11-12 13:22:52","0","Anonymized","100","109","1","2024-11-12 13:22:53","R_72E0PZDOslKXW3l","","","","","Anonymized","Anonymized","anonymous","EN","1","5843f6ba556742000111aebf","2","5","2","4","2","70","100","70","100","The human driver should still be paying attention to the road at all times","1","1","","2","","25","4","","51","","","","Lane Sense"
"2024-11-12 13:12:34","2024-11-12 13:23:10","0","Anonymized","100","635","1","2024-11-12 13:23:11","R_3Qabi88mCVpEU5U","","","","","Anonymized","Anonymized","anonymous","EN","1","6636846a9190727f3132791a","2","5","2","4","6","100","0","100","6","Aeon is fully responsible because their autonomous car and system failed to detect a very simple stop sign. There's really no excuse why it would miss a stop sign. ","1","1","","1","","45","3","","70","","","","Full Self-Driving"
"2024-11-12 13:19:43","2024-11-12 13:23:18","0","Anonymized","100","215","1","2024-11-12 13:23:19","R_1OkO8xo6GsHKwz6","","","","","Anonymized","Anonymized","anonymous","EN","1","652ebe78088d0d6d13575da3","2","5","2","4","4","10","90","10","90","I think that the human is the most liable for the accident because they are responsible for driving safely and obeying all traffic laws, even if they have an automated system.","1","2","","5","","32","1","","35","","","","Lane Sense"
"2024-11-12 13:20:32","2024-11-12 13:23:49","0","Anonymized","100","196","1","2024-11-12 13:23:49","R_3Q01BBZBAvUUbKs","","","","","Anonymized","Anonymized","anonymous","EN","1","60887a654f55f863e95ca944","2","5","2","4","1","0","100","0","100","The ultimate responsibility is with the person driving the car. They need to be paying attention to everything that is happening around them.","1","2","","3","","61","1","","23","","","","Lane Sense"
"2024-11-12 13:19:34","2024-11-12 13:23:54","0","Anonymized","100","260","1","2024-11-12 13:23:54","R_5CUaLXKkmDlabkE","","","","","Anonymized","Anonymized","anonymous","EN","1","66439c54ef2d9bd992ca9e3f","2","5","2","4","5","100","40","100","40","The human driver was sold a fully self-driving system. They should be paying attention to the road, but it's fair to expect that a driverless car should be able to recognize and respond to something as basic as a stop sign.","1","2","","3","","30","4","","70","","","","Full Self-Driving"
"2024-11-12 13:22:05","2024-11-12 13:24:05","0","Anonymized","100","119","1","2024-11-12 13:24:05","R_61Na1sZjaHlAWvL","","","","","Anonymized","Anonymized","anonymous","EN","1","66abb285cd1336abed1805f3","2","5","2","4","6","74","15","75","16","The human has no control over anything, the car is driving itself. Therefore whatever damages the car does is a result of the companies programming, not the human 'driving'","1","1","","3","","32","4","","34","","","","Full Self-Driving"
"2024-11-12 13:17:36","2024-11-12 13:24:15","0","Anonymized","100","399","1","2024-11-12 13:24:15","R_7X3Wng2A1rrdEnT","","","","","Anonymized","Anonymized","anonymous","EN","1","6681b1603719cd10b201528c","2","5","2","4","4","51","100","51","100","The human must been paying attention on the road at all times. On the other hand Aeon is also responsible because they should be building quality automobiles. Therefore, although the human is mainly responsible for the accident, even if the human was paying attention and had the Aeon on, Aeon wouldn't stop at the stop sign, therefore and because the human would have full trust on the Aeon system, the accident wouldn't be avoided it. Therefore, if I was the human, I would sue the Aeon company.  ","2","1","","3","","40","7","","90","","","","Lane Sense"
"2024-11-12 13:20:29","2024-11-12 13:24:20","0","Anonymized","100","231","1","2024-11-12 13:24:21","R_1kqVGr49eYoo5Gh","","","","","Anonymized","Anonymized","anonymous","EN","1","637e1f1515c2de2fd5c681dc","2","5","1","4","5","50","63","50","57","Its a very tough situation and requires more nuance. ","1","1","","3","","24","1","","50","","","","Full Self-Driving"
"2024-11-12 13:20:24","2024-11-12 13:24:22","0","Anonymized","100","237","1","2024-11-12 13:24:22","R_3N2P7k2TEfOPFRq","","","","","Anonymized","Anonymized","anonymous","EN","1","5e716677038618090d4fe3e8","2","5","2","4","4","60","100","60","100","The human is most liable because they own the care and still the autonomy over the vehicle. Aeon shares some of the responsibility on it's promise to identify the environment on the road and alert the passenger.","1","1","","3","","37","3","","78","","","","Lane Sense"
"2024-11-12 13:19:06","2024-11-12 13:24:36","0","Anonymized","100","329","1","2024-11-12 13:24:36","R_6rII3tnn5HxZ4ch","","","","","Anonymized","Anonymized","anonymous","EN","1","627ab53ca9450dd2ad47d693","2","5","1","4","5","1","99","1","98","at the end of the day the driver should've been paying attention. the driver is human ","1","2","","5","","25","2","","28","","","","Lane Sense"
"2024-11-12 13:21:14","2024-11-12 13:24:42","0","Anonymized","100","208","1","2024-11-12 13:24:43","R_3ZDH37OYiqeLbIe","","","","","Anonymized","Anonymized","anonymous","EN","1","66587a4361d2e3d1f0e2ffa8","2","5","2","4","6","0","100","0","100","The human driver still needs to watch for everything going on. He cannot let down his guard in cases like these.","1","2","","3","","44","5","","62","","","","Lane Sense"
